2024-05-12 20:36:18,063 - Train Epoch: 1 [122880/176000 (70%)]	lr:0.00285	Accuracy: 0.2188	Loss: 1.376682
2024-05-12 20:36:18,457 - Train Epoch: 1 [124160/176000 (71%)]	lr:0.00284	Accuracy: 0.3281	Loss: 1.384530
2024-05-12 20:36:18,845 - Train Epoch: 1 [125440/176000 (71%)]	lr:0.00282	Accuracy: 0.3594	Loss: 1.377648
2024-05-12 20:36:19,242 - Train Epoch: 1 [126720/176000 (72%)]	lr:0.00281	Accuracy: 0.3203	Loss: 1.354383
2024-05-12 20:36:19,629 - Train Epoch: 1 [128000/176000 (73%)]	lr:0.00279	Accuracy: 0.3594	Loss: 1.341586
2024-05-12 20:36:20,019 - Train Epoch: 1 [129280/176000 (73%)]	lr:0.00278	Accuracy: 0.2266	Loss: 1.355524
2024-05-12 20:36:20,415 - Train Epoch: 1 [130560/176000 (74%)]	lr:0.00277	Accuracy: 0.3906	Loss: 1.433088
2024-05-12 20:36:20,822 - Train Epoch: 1 [131840/176000 (75%)]	lr:0.00275	Accuracy: 0.3438	Loss: 1.356649
2024-05-12 20:36:21,240 - Train Epoch: 1 [133120/176000 (76%)]	lr:0.00274	Accuracy: 0.3594	Loss: 1.465363
2024-05-12 20:36:21,660 - Train Epoch: 1 [134400/176000 (76%)]	lr:0.00273	Accuracy: 0.3047	Loss: 1.326388
2024-05-12 20:36:22,072 - Train Epoch: 1 [135680/176000 (77%)]	lr:0.00271	Accuracy: 0.2969	Loss: 1.389444
2024-05-12 20:36:22,490 - Train Epoch: 1 [136960/176000 (78%)]	lr:0.00270	Accuracy: 0.2812	Loss: 1.339678
2024-05-12 20:36:22,912 - Train Epoch: 1 [138240/176000 (79%)]	lr:0.00269	Accuracy: 0.3047	Loss: 1.793729
2024-05-12 20:36:23,315 - Train Epoch: 1 [139520/176000 (79%)]	lr:0.00268	Accuracy: 0.2031	Loss: 1.486054
2024-05-12 20:36:23,722 - Train Epoch: 1 [140800/176000 (80%)]	lr:0.00266	Accuracy: 0.3438	Loss: 1.309627
2024-05-12 20:36:24,127 - Train Epoch: 1 [142080/176000 (81%)]	lr:0.00265	Accuracy: 0.3672	Loss: 1.316501
2024-05-12 20:36:24,528 - Train Epoch: 1 [143360/176000 (81%)]	lr:0.00264	Accuracy: 0.3281	Loss: 1.262563
2024-05-12 20:36:24,916 - Train Epoch: 1 [144640/176000 (82%)]	lr:0.00263	Accuracy: 0.3672	Loss: 1.342515
2024-05-12 20:36:25,312 - Train Epoch: 1 [145920/176000 (83%)]	lr:0.00262	Accuracy: 0.2812	Loss: 1.353291
2024-05-12 20:36:25,730 - Train Epoch: 1 [147200/176000 (84%)]	lr:0.00261	Accuracy: 0.3047	Loss: 1.362880
2024-05-12 20:36:26,138 - Train Epoch: 1 [148480/176000 (84%)]	lr:0.00259	Accuracy: 0.3906	Loss: 1.168065
2024-05-12 20:36:26,547 - Train Epoch: 1 [149760/176000 (85%)]	lr:0.00258	Accuracy: 0.3516	Loss: 1.326322
2024-05-12 20:36:26,940 - Train Epoch: 1 [151040/176000 (86%)]	lr:0.00257	Accuracy: 0.3906	Loss: 1.229961
2024-05-12 20:36:27,342 - Train Epoch: 1 [152320/176000 (87%)]	lr:0.00256	Accuracy: 0.3984	Loss: 1.363787
2024-05-12 20:36:27,742 - Train Epoch: 1 [153600/176000 (87%)]	lr:0.00255	Accuracy: 0.2109	Loss: 1.384700
2024-05-12 20:36:28,138 - Train Epoch: 1 [154880/176000 (88%)]	lr:0.00254	Accuracy: 0.4375	Loss: 1.160611
2024-05-12 20:36:28,521 - Train Epoch: 1 [156160/176000 (89%)]	lr:0.00253	Accuracy: 0.2969	Loss: 2.543180
2024-05-12 20:36:28,911 - Train Epoch: 1 [157440/176000 (89%)]	lr:0.00252	Accuracy: 0.2969	Loss: 1.340031
2024-05-12 20:36:29,306 - Train Epoch: 1 [158720/176000 (90%)]	lr:0.00251	Accuracy: 0.4141	Loss: 1.355612
2024-05-12 20:36:29,703 - Train Epoch: 1 [160000/176000 (91%)]	lr:0.00250	Accuracy: 0.2500	Loss: 1.359215
2024-05-12 20:36:30,084 - Train Epoch: 1 [161280/176000 (92%)]	lr:0.00249	Accuracy: 0.3281	Loss: 1.372553
2024-05-12 20:36:30,475 - Train Epoch: 1 [162560/176000 (92%)]	lr:0.00248	Accuracy: 0.3125	Loss: 1.202990
